Customer_No,Prediction,Probability_Prediction
91269,0,0.20568341
91270,0,0.01244927
91271,0,0.091852679
91272,0,0.072509003
91273,1,0.257288986
91274,0,0.096875124
91275,0,0.194070744
91276,0,0.059918229
91277,0,0.052126018
91278,1,0.278146096
91279,0,0.153864129
91280,1,0.355009003
91281,0,0.085735497
91282,0,0.202207641
91283,0,0.061360689
91284,0,0.045739254
91285,0,0.108222378
91286,0,0.062675215
91287,0,0.103178353
91288,0,0.11731547
91289,0,0.090181447
91290,0,0.089513053
91291,0,0.088624511
91292,1,0.270405264
91293,0,0.077326261
91294,0,0.119610322
91295,0,0.11114942
91296,0,0.089197468
91297,0,0.149537917
91298,0,0.059294463
91299,0,0.140776167
91300,0,0.039875755
91301,0,0.078566665
91302,0,0.104713897
91303,0,0.075578584
91304,0,0.111223504
91305,0,0.071464486
91306,0,0.068880253
91307,0,0.054682744
91308,0,0.059427111
91309,0,0.076839819
91310,0,0.094588373
91311,0,0.162873356
91312,0,0.120917277
91313,0,0.085729304
91314,0,0.113169925
91315,1,0.239503826
91316,1,0.422654561
91317,0,0.066659371
91318,0,0.043863244
91319,1,0.351166066
91320,0,0.056565056
91321,0,0.117872903
91322,0,0.092082053
91323,1,0.240204282
91324,0,0.075829696
91325,0,0.073238718
91326,0,0.09673442
91327,0,0.123223485
91328,0,0.095827537
91329,1,0.23316384
91330,0,0.057666692
91331,0,0.094170796
91332,0,0.050628574
91333,0,0.072490318
91334,0,0.074154955
91335,0,0.215797905
91336,0,0.081066057
91337,0,0.063244401
91338,0,0.115321348
91339,0,0.062215148
91340,0,0.054093096
91341,0,0.063898927
91342,0,0.097248673
91343,0,0.067726572
91344,0,0.082338141
91345,0,0.068962452
91346,0,0.063405192
91347,0,0.074535137
91348,0,0.093764964
91349,0,0.072862655
91350,0,0.077095936
91351,1,0.243446277
91352,0,0.033393969
91353,0,0.046980095
91354,0,0.06791193
91355,1,0.251755601
91356,0,0.188744431
91357,0,0.07126556
91358,0,0.069782402
91359,0,0.059156254
91360,0,0.094272299
91361,0,0.073008117
91362,0,0.177541985
91363,0,0.094062561
91364,0,0.131908361
91365,0,0.044720244
91366,0,0.047744458
91367,0,0.100922015
91368,0,0.131041624
91369,0,0.068519754
91370,0,0.050846545
91371,0,0.057440678
91372,0,0.135416113
91373,0,0.191224311
91374,0,0.090344205
91375,0,0.091347525
91376,0,0.065058123
91377,0,0.115659466
91378,0,0.078278941
91379,0,0.04873326
91380,0,0.128961688
91381,0,0.130189566
91382,0,0.07687455
91383,0,0.078924913
91384,1,0.314033717
91385,0,0.079352915
91386,0,0.075522499
91387,0,0.095311968
91388,0,0.05836446
91389,0,0.066562246
91390,0,0.13930921
91391,0,0.067107098
91392,0,0.185782732
91393,0,0.100235814
91394,0,0.16493287
91395,0,0.067790408
91396,0,0.056269042
91397,1,0.327112879
91398,0,0.144118763
91399,0,0.093291774
91400,0,0.081994271
91401,0,0.137831947
91402,1,0.2680703
91403,1,0.420689548
91404,0,0.083344321
91405,0,0.104330838
91406,0,0.083487461
91407,0,0.122834842
91408,0,0.056257771
91409,0,0.072786515
91410,0,0.085462627
91411,0,0.075913237
91412,0,0.063810225
91413,0,0.074535137
91414,0,0.208699387
91415,0,0.067052268
91416,0,0.07811774
91417,0,0.057989318
91418,0,0.088282084
91419,1,0.259750743
91420,0,0.210608256
91421,0,0.088295043
91422,1,0.248227016
91423,0,0.084866824
91424,0,0.085468566
91425,0,0.045026031
91426,1,0.419403822
91427,0,0.086166408
91428,0,0.04701078
91429,0,0.057435825
91430,0,0.124953856
91431,0,0.105111678
91432,0,0.059181202
91433,0,0.118437458
91434,0,0.109607784
91435,0,0.074068996
91436,0,0.057988292
91437,0,0.112751928
91438,0,0.075123842
91439,0,0.066697936
91440,0,0.19393599
91441,0,0.079938999
91442,0,0.097807367
91443,1,0.248141357
91444,0,0.063938702
91445,0,0.079336389
91446,0,0.056613887
91447,0,0.111915002
91448,0,0.094978153
91449,0,0.060697552
91450,0,0.054423107
91451,1,0.234734199
91452,0,0.089410991
91453,0,0.080039774
91454,0,0.100907303
91455,0,0.057440678
91456,0,0.099753
91457,0,0.062570689
91458,0,0.107631123
91459,0,0.102833545
91460,1,0.350167594
91461,0,0.075739692
91462,0,0.082264215
91463,0,0.097690062
91464,0,0.113048822
91465,0,0.111476513
91466,0,0.129489438
91467,0,0.107729068
91468,0,0.062294868
91469,0,0.115579091
91470,0,0.13183474
91471,0,0.064661915
91472,1,0.396608162
91473,0,0.080254179
91474,0,0.093442396
91475,0,0.08839632
91476,0,0.087533339
91477,0,0.086801862
91478,0,0.10765113
91479,0,0.125580747
91480,0,0.121150025
91481,1,0.271015838
91482,0,0.074883566
91483,1,0.256068861
91484,0,0.089816027
91485,0,0.105680838
91486,0,0.124693401
91487,0,0.185341692
91488,0,0.078373601
91489,0,0.150625135
91490,1,0.346488064
91491,0,0.107535081
91492,0,0.088020092
91493,0,0.065444014
91494,0,0.142046157
91495,0,0.063145553
91496,0,0.182532567
91497,1,0.248936863
91498,0,0.128819642
91499,0,0.102315045
91500,0,0.214540499
91501,1,0.384938937
91502,1,0.381746487
91503,0,0.061275947
91504,0,0.146786035
91505,0,0.068639214
91506,0,0.065231528
91507,1,0.351154825
91508,0,0.060450221
91509,0,0.095986734
91510,0,0.081792455
91511,0,0.069912474
91512,0,0.111348176
91513,0,0.073253494
91514,0,0.082932861
91515,1,0.314872427
91516,0,0.088162734
91517,0,0.168750033
91518,0,0.065546525
91519,0,0.048105615
91520,0,0.055677422
91521,1,0.22757148
91522,0,0.070805238
91523,0,0.154878395
91524,0,0.045052843
91525,0,0.043305288
91526,0,0.087693561
91527,0,0.081471632
91528,1,0.343620884
91529,0,0.114593413
91530,0,0.054232703
91531,0,0.07741017
91532,1,0.275774005
91533,1,0.298852352
91534,0,0.074726671
91535,0,0.167885129
91536,0,0.112807472
91537,0,0.09803385
91538,0,0.078572763
91539,0,0.075829568
91540,0,0.12962582
91541,0,0.077518864
91542,0,0.143839192
91543,0,0.093989217
91544,0,0.099797397
91545,0,0.039492527
91546,0,0.085059113
91547,0,0.077659484
91548,0,0.072657851
91549,0,0.058203535
91550,0,0.082616421
91551,0,0.080836425
91552,0,0.063001266
91553,0,0.047472646
91554,0,0.042673394
91555,0,0.085151336
91556,0,0.133210271
91557,0,0.122205483
91558,0,0.100430778
91559,0,0.059274367
91560,0,0.073549825
91561,1,0.227198038
91562,0,0.09145481
91563,0,0.046400345
91564,0,0.068277914
91565,1,0.406344023
91566,0,0.109254237
91567,0,0.212833011
91568,0,0.120748261
91569,0,0.198485243
91570,0,0.053020763
91571,0,0.098533502
91572,1,0.327603926
91573,0,0.06050025
91574,0,0.207051203
91575,0,0.11453047
91576,0,0.070000231
91577,0,0.062121619
91578,0,0.065624705
91579,0,0.116182005
91580,0,0.20002048
91581,0,0.0587896
91582,0,0.069497811
91583,0,0.055508319
91584,0,0.045546385
91585,0,0.072723383
91586,0,0.20762943
91587,0,0.217733053
91588,1,0.25219624
91589,0,0.062348022
91590,0,0.114091525
91591,1,0.257839357
91592,0,0.061461133
91593,0,0.071710208
91594,0,0.068565983
91595,0,0.061945215
91596,0,0.069572562
91597,0,0.069160364
91598,0,0.127449997
91599,0,0.087478552
91600,0,0.105055207
91601,0,0.081201429
91602,0,0.15534091
91603,0,0.087264303
91604,0,0.066245875
91605,0,0.127839245
91606,0,0.074040163
91607,0,0.048555607
91608,0,0.079557599
91609,0,0.065650356
91610,0,0.072181389
91611,0,0.096270922
91612,0,0.074288948
91613,0,0.137644624
91614,0,0.114967785
91615,1,0.42458016
91616,1,0.248762576
91617,0,0.061545223
91618,0,0.081569196
91619,0,0.204005964
91620,0,0.053135991
91621,0,0.097206483
91622,0,0.079230354
91623,0,0.052985822
91624,1,0.322086401
91625,0,0.202548634
91626,0,0.180109575
91627,0,0.066813986
91628,0,0.025006045
91629,0,0.072919381
91630,0,0.058652552
91631,0,0.066462535
91632,0,0.121261958
91633,0,0.061042889
91634,0,0.064636341
91635,0,0.069133876
91636,1,0.293471525
91637,0,0.071632282
91638,1,0.286643448
91639,0,0.088221171
91640,1,0.322617229
91641,0,0.100745344
91642,1,0.2261203
91643,0,0.064114834
91644,1,0.233324285
91645,0,0.212061197
91646,0,0.077321172
91647,0,0.078469513
91648,0,0.052018988
91649,0,0.079702517
91650,0,0.119575292
91651,0,0.066762893
91652,1,0.418309279
91653,0,0.063220671
91654,0,0.09351847
91655,0,0.182509951
91656,0,0.084197753
91657,0,0.102606147
91658,0,0.052162904
91659,0,0.07820678
91660,1,0.255490363
91661,0,0.099236509
91662,0,0.143394987
91663,1,0.257603913
91664,0,0.065696829
91665,0,0.150034005
91666,0,0.059688205
91667,0,0.130695167
91668,0,0.100355443
91669,0,0.066251818
91670,0,0.10440514
91671,0,0.088763804
91672,0,0.143142714
91673,0,0.065053029
91674,0,0.052935537
91675,0,0.058794399
91676,0,0.110357184
91677,0,0.102166716
91678,0,0.176978147
91679,0,0.104600585
91680,0,0.129575889
91681,0,0.058982267
91682,0,0.051062804
91683,0,0.124321964
91684,0,0.093637865
91685,0,0.085140137
91686,0,0.141374933
91687,0,0.088433384
91688,1,0.347562317
91689,0,0.140953494
91690,0,0.060854011
91691,0,0.05245185
91692,1,0.272212405
91693,1,0.342321124
91694,0,0.105283895
91695,1,0.424064069
91696,0,0.081473319
91697,0,0.054699525
91698,0,0.062707377
91699,0,0.040877129
91700,0,0.062922226
91701,0,0.061757427
91702,0,0.088451617
91703,0,0.059882339
91704,0,0.167361694
91705,0,0.038946695
91706,0,0.133198602
91707,0,0.088985
91708,0,0.045705036
91709,0,0.168807684
91710,1,0.229797075
91711,0,0.134683285
91712,0,0.068374537
91713,0,0.071607136
91714,0,0.159262343
91715,0,0.06306474
91716,0,0.074025609
91717,0,0.074568495
91718,0,0.065971903
91719,1,0.29001705
91720,1,0.293125451
91721,0,0.03686666
91722,0,0.056534046
91723,0,0.049930427
91724,0,0.04373519
91725,0,0.042250915
91726,0,0.125919153
91727,1,0.344140118
91728,0,0.072266386
91729,0,0.061645209
91730,0,0.140386479
91731,0,0.071443718
91732,0,0.17084182
91733,0,0.067019601
91734,1,0.229405711
91735,0,0.200926309
91736,0,0.071477911
91737,0,0.099462685
91738,1,0.353515352
91739,0,0.053551204
91740,0,0.12376802
91741,0,0.050673797
91742,0,0.08386373
91743,0,0.073199094
91744,0,0.095855608
91745,0,0.072396133
91746,0,0.067685616
91747,0,0.067302902
91748,0,0.071319006
91749,0,0.07473404
91750,0,0.197432023
91751,0,0.064971829
91752,0,0.101891881
91753,0,0.178013822
91754,0,0.055832473
91755,0,0.098559064
91756,0,0.067866327
91757,0,0.091409986
91758,0,0.123579193
91759,0,0.087207172
91760,0,0.061705167
91761,0,0.114488644
91762,0,0.059686798
91763,0,0.125823411
91764,1,0.427044962
91765,0,0.070265558
91766,0,0.066263468
91767,0,0.076195675
91768,0,0.07208304
91769,0,0.153205162
91770,0,0.111143096
91771,0,0.06452445
91772,0,0.049864604
91773,0,0.067099519
91774,1,0.252191141
91775,0,0.078897831
91776,0,0.068298187
91777,0,0.069117136
91778,0,0.05839936
91779,0,0.19549438
91780,0,0.036339047
91781,0,0.125191943
91782,0,0.062890299
91783,0,0.098571925
91784,0,0.077067987
91785,0,0.050806937
91786,0,0.072488474
91787,0,0.078928278
91788,1,0.25450991
91789,0,0.07037182
91790,0,0.071790285
91791,0,0.076411281
91792,0,0.121799408
91793,1,0.434807209
91794,0,0.105665275
91795,0,0.055448383
91796,0,0.059859333
91797,0,0.08478887
91798,0,0.098263493
91799,0,0.078579126
91800,0,0.066746403
91801,0,0.072835405
91802,0,0.079391514
91803,0,0.164458005
91804,0,0.111091879
91805,0,0.051035252
91806,0,0.07830085
91807,0,0.07536186
91808,0,0.052184701
91809,1,0.244606123
91810,0,0.069086346
91811,0,0.109467876
91812,0,0.098447329
91813,0,0.089378598
91814,0,0.128652586
91815,0,0.134730248
91816,0,0.058474041
91817,0,0.077183806
91818,0,0.127053935
91819,0,0.063212178
91820,0,0.184304517
91821,0,0.127076444
91822,0,0.088072425
91823,0,0.072884241
91824,0,0.066629656
91825,0,0.06698564
91826,1,0.22659024
91827,0,0.15891407
91828,0,0.067620981
91829,0,0.067977716
91830,0,0.09106915
91831,0,0.050787801
91832,0,0.099104171
91833,1,0.276785551
91834,0,0.074205394
91835,0,0.068143462
91836,0,0.064730768
91837,0,0.074292265
91838,0,0.069048742
91839,0,0.040902698
91840,0,0.052006345
91841,0,0.078366714
91842,1,0.266271922
91843,0,0.083317505
91844,0,0.078623163
91845,0,0.095047331
91846,1,0.28310961
91847,1,0.272807605
91848,0,0.06534598
91849,0,0.104596252
91850,0,0.101859019
91851,1,0.328869802
91852,0,0.134061552
91853,0,0.151124778
91854,0,0.205959646
91855,0,0.195584786
91856,0,0.098562407
91857,0,0.109521431
91858,0,0.074535137
91859,0,0.083999995
91860,0,0.104537355
91861,0,0.055273468
91862,0,0.079923635
91863,0,0.037543114
91864,0,0.091775394
91865,0,0.060194612
91866,0,0.105156258
91867,0,0.073905766
91868,0,0.096651279
91869,0,0.105542384
91870,0,0.098660596
91871,0,0.049655448
91872,0,0.051094259
91873,0,0.186659218
91874,1,0.254974308
91875,0,0.053026206
91876,0,0.100565485
91877,0,0.090498764
91878,1,0.31821677
91879,0,0.213836
91880,0,0.076698815
91881,0,0.097652969
91882,0,0.081085566
91883,0,0.089951381
91884,0,0.057899532
91885,0,0.068444097
91886,1,0.327083839
91887,0,0.115094087
91888,0,0.181345623
91889,1,0.234065855
91890,0,0.146644871
91891,1,0.25778308
91892,0,0.128090493
91893,0,0.066815391
91894,0,0.054072619
91895,0,0.061596577
91896,1,0.448358625
91897,0,0.060313149
91898,1,0.33051413
91899,0,0.191776254
91900,0,0.152146327
91901,0,0.18759413
91902,1,0.344363423
91903,0,0.082789552
91904,0,0.085149866
91905,0,0.051270426
91906,0,0.074632422
91907,0,0.066338976
91908,0,0.064742797
91909,0,0.123894176
91910,0,0.105743926
91911,0,0.058841355
91912,0,0.061091187
91913,0,0.071612781
91914,0,0.05899776
91915,0,0.116587742
91916,0,0.095113153
91917,0,0.069496425
91918,0,0.076973142
91919,1,0.302353017
91920,0,0.203322685
91921,0,0.121672652
91922,0,0.072593085
91923,0,0.183354035
91924,0,0.13125357
91925,0,0.151090633
91926,0,0.165565204
91927,0,0.102353918
91928,0,0.050586221
91929,0,0.088012103
91930,0,0.091762949
91931,0,0.059366895
91932,0,0.054679033
91933,0,0.142771923
91934,0,0.062046661
91935,0,0.046793922
91936,0,0.076003015
91937,0,0.11310274
91938,0,0.094590471
91939,0,0.20415932
91940,0,0.03865772
91941,0,0.087903755
91942,1,0.338956588
91943,0,0.076881796
91944,0,0.048468903
91945,0,0.171921231
91946,0,0.060808312
91947,0,0.095966168
91948,0,0.066869881
91949,1,0.279905458
91950,0,0.094274742
91951,0,0.067183799
91952,0,0.065476894
91953,0,0.08893641
91954,0,0.077412658
91955,0,0.20494843
91956,0,0.084757689
91957,0,0.102533247
91958,0,0.048965307
91959,0,0.06849161
91960,0,0.077004618
91961,0,0.062236009
91962,0,0.092617695
91963,1,0.269129708
91964,0,0.065708135
91965,1,0.263003504
91966,0,0.174717383
91967,0,0.093309417
91968,0,0.122106178
91969,0,0.168434582
91970,0,0.07922136
91971,0,0.04574144
91972,0,0.054494951
91973,0,0.053339495
91974,1,0.278433571
91975,0,0.088351325
91976,0,0.08064815
91977,0,0.075967303
91978,0,0.059460689
91979,0,0.068331673
91980,0,0.055860242
91981,0,0.118156947
91982,0,0.035941354
91983,0,0.06198837
91984,0,0.079986277
91985,0,0.111098246
91986,1,0.275361104
91987,0,0.06551689
91988,0,0.092509386
91989,0,0.092187196
91990,1,0.321319131
91991,0,0.060311493
91992,0,0.129669175
91993,0,0.058761207
91994,0,0.093600879
91995,0,0.127924747
91996,0,0.045021833
91997,0,0.058600351
91998,0,0.062840362
91999,0,0.138870701
92000,0,0.08673307
92001,0,0.051392212
92002,0,0.083415316
92003,0,0.063461039
92004,0,0.063310317
92005,0,0.070159454
92006,0,0.067668121
92007,0,0.049239538
92008,0,0.07261081
92009,0,0.05315529
92010,0,0.091415227
92011,0,0.094800868
92012,0,0.151507692
92013,0,0.059373664
92014,0,0.064395142
92015,0,0.077335984
92016,0,0.077592954
92017,0,0.113027194
92018,0,0.060022238
92019,0,0.19396516
92020,1,0.243721757
92021,0,0.183224963
92022,0,0.147159554
92023,0,0.053720435
92024,0,0.08907587
92025,0,0.055658838
92026,0,0.10113157
92027,0,0.075876072
92028,1,0.430383784
92029,1,0.304395237
92030,0,0.076648621
92031,0,0.137925672
92032,0,0.083638515
92033,1,0.313708614
92034,0,0.121322982
92035,1,0.33555716
92036,0,0.078362957
92037,0,0.074744446
92038,1,0.240522988
92039,0,0.087095704
92040,1,0.292555186
92041,0,0.065378469
92042,0,0.204465495
92043,0,0.102541434
92044,1,0.362851928
92045,0,0.125196604
92046,0,0.069579455
92047,1,0.26785028
92048,0,0.072776177
92049,1,0.263828222
92050,0,0.0703207
92051,0,0.062272097
92052,0,0.09151996
92053,1,0.248318665
92054,0,0.193264757
92055,0,0.179321797
92056,0,0.101685587
92057,0,0.105086917
92058,1,0.333227549
92059,0,0.129014859
92060,0,0.190914203
92061,1,0.258033643
92062,0,0.124496073
92063,0,0.06686618
92064,1,0.258033643
92065,1,0.227971189
92066,1,0.323529528
92067,0,0.212542195
92068,0,0.146413547
92069,1,0.382228694
92070,0,0.062691888
92071,0,0.071955309
92072,0,0.117742308
92073,0,0.073352522
92074,1,0.268770326
92075,0,0.072532413
92076,0,0.062140591
92077,0,0.207262535
92078,1,0.222115398
92079,0,0.089708014
92080,0,0.087988235
92081,0,0.090467658
92082,0,0.091022337
92083,0,0.065742863
92084,0,0.086432217
92085,0,0.071724168
92086,0,0.062046499
92087,0,0.118649168
92088,0,0.059105954
92089,1,0.246039602
92090,0,0.151854539
92091,0,0.105586751
92092,0,0.091078096
92093,0,0.207073627
92094,0,0.071492975
92095,0,0.048749747
92096,0,0.151768614
92097,0,0.171169235
92098,0,0.07974325
92099,0,0.079276787
92100,1,0.248942934
92101,0,0.052322263
92102,0,0.199372536
92103,0,0.071806676
92104,0,0.09292487
92105,0,0.069432099
92106,0,0.103760084
92107,1,0.263319337
92108,0,0.119179621
92109,0,0.152519526
92110,1,0.389053573
92111,0,0.087461089
92112,0,0.060579245
92113,0,0.068513722
92114,0,0.082985492
92115,0,0.094204129
92116,0,0.05720129
92117,0,0.112027398
92118,0,0.127154335
92119,0,0.060604239
92120,0,0.058143791
92121,0,0.092838202
92122,0,0.075183505
92123,0,0.092549826
92124,0,0.085275985
92125,0,0.100090349
92126,0,0.115601326
92127,1,0.226008228
92128,0,0.06170104
92129,0,0.08498778
92130,0,0.057052994
92131,1,0.30480614
92132,1,0.300790475
92133,0,0.045796826
92134,0,0.204015175
92135,0,0.072964949
92136,0,0.116651981
92137,0,0.081444713
92138,0,0.107978902
92139,0,0.086236788
92140,0,0.157528367
92141,0,0.208019834
92142,0,0.086144848
92143,0,0.073044184
92144,0,0.211951598
92145,0,0.140783269
92146,0,0.200089502
92147,0,0.065474886
92148,1,0.399446296
92149,0,0.073796637
92150,0,0.051321809
92151,0,0.158307899
